"","is_female","race_A","race_B","race_C","race_D","race_E","parent_ed_hs_some","parent_ed_hs_all","parent_ed_col_some","parent_ed_col_4yr","parent_ed_col_6yr","has_reduced_price_lunch","taken_prep_course","score_math","score_rdg","score_wrtng"
"394",0,0,0,1,0,0,0,0,0,0,0,0,0,57,54,56
"395",0,0,0,1,0,0,1,0,0,0,0,0,0,65,74,77
"396",0,1,0,0,0,0,0,1,0,0,0,0,0,48,45,41
"397",0,0,1,0,0,0,0,1,0,0,0,0,0,50,67,63
"398",0,0,0,1,0,0,0,0,0,0,0,0,0,85,89,95
"399",0,0,1,0,0,0,1,0,0,0,0,0,0,74,63,57
"400",0,0,0,0,1,0,1,0,0,0,0,0,0,60,59,54
"401",0,0,0,1,0,0,1,0,0,0,0,0,0,59,54,67
"402",0,1,0,0,0,0,0,0,1,0,0,0,0,53,43,43
"403",0,1,0,0,0,0,0,0,1,0,0,0,0,49,65,55
"404",0,0,0,0,1,0,0,1,0,0,0,0,0,88,99,100
"405",0,0,0,1,0,0,0,1,0,0,0,0,0,54,59,62
"406",0,0,0,1,0,0,1,0,0,0,0,0,0,63,73,68
"407",0,0,1,0,0,0,0,0,0,0,0,0,0,65,65,63
"408",0,0,1,0,0,0,0,0,0,0,0,0,0,82,80,77
"409",0,0,0,0,1,0,0,1,0,0,0,0,0,52,57,56
"410",0,0,0,0,1,0,0,0,0,0,0,0,0,87,84,85
"411",0,0,0,0,1,0,0,0,0,0,1,0,0,70,71,74
"412",0,0,0,0,0,1,0,0,1,0,0,0,0,84,83,78
"413",0,0,0,0,1,0,0,0,0,0,0,0,0,71,66,60
"414",0,0,1,0,0,0,1,0,0,0,0,0,0,63,67,67
"415",0,0,0,1,0,0,0,0,0,1,0,0,0,51,72,79
"416",0,0,0,0,0,1,0,1,0,0,0,0,0,84,73,69
"417",0,0,0,1,0,0,0,0,0,1,0,0,0,71,74,68
"418",0,0,0,1,0,0,0,0,0,0,0,0,0,74,73,67
"419",0,0,0,0,1,0,0,0,1,0,0,0,0,68,59,62
"420",0,0,0,0,0,1,0,1,0,0,0,0,0,57,56,54
"421",0,0,0,1,0,0,0,0,0,0,0,0,0,82,93,93
"422",0,0,0,0,1,0,0,1,0,0,0,0,0,57,58,64
"423",0,0,0,0,1,0,0,0,0,0,1,0,0,47,58,67
"424",0,1,0,0,0,0,1,0,0,0,0,0,0,59,85,80
"425",0,0,1,0,0,0,0,0,1,0,0,0,0,41,39,34
"426",0,0,0,1,0,0,0,0,1,0,0,0,0,62,67,62
"427",0,0,0,1,0,0,0,0,0,1,0,0,0,86,83,86
"428",0,0,0,1,0,0,1,0,0,0,0,0,0,69,71,65
"429",0,1,0,0,0,0,1,0,0,0,0,0,0,65,59,53
"430",0,0,0,1,0,0,1,0,0,0,0,0,0,68,63,54
"431",0,0,0,1,0,0,0,0,0,0,0,0,0,64,66,59
"432",0,0,0,1,0,0,0,1,0,0,0,0,0,61,72,70
"433",0,0,0,1,0,0,0,1,0,0,0,0,0,61,56,55
"434",0,1,0,0,0,0,1,0,0,0,0,0,0,47,59,50
"435",0,0,0,1,0,0,1,0,0,0,0,0,0,73,66,66
"436",0,0,0,1,0,0,0,0,1,0,0,0,0,50,48,53
"437",0,0,0,0,1,0,0,0,0,0,0,0,0,75,68,64
"438",0,0,0,0,1,0,0,0,0,0,0,0,0,75,66,73
"439",0,0,0,1,0,0,0,1,0,0,0,0,0,70,56,51
"440",0,0,0,0,1,0,1,0,0,0,0,0,0,89,88,82
"441",0,0,0,1,0,0,0,0,1,0,0,0,0,67,81,79
"442",0,0,0,0,1,0,0,1,0,0,0,0,0,78,81,80
"443",0,1,0,0,0,0,1,0,0,0,0,0,0,59,73,69
"444",0,0,1,0,0,0,0,0,0,0,0,0,0,73,83,76
"445",0,1,0,0,0,0,1,0,0,0,0,0,0,79,82,73
"446",0,0,0,1,0,0,1,0,0,0,0,0,0,67,74,77
"447",0,0,0,0,1,0,0,0,1,0,0,0,0,69,66,60
"448",0,0,0,1,0,0,0,1,0,0,0,0,0,86,81,80
"449",0,0,1,0,0,0,0,1,0,0,0,0,0,47,46,42
"450",0,0,1,0,0,0,0,0,0,0,0,0,0,81,73,72
"451",0,0,0,1,0,0,0,0,1,0,0,0,0,64,85,85
"452",0,0,0,0,0,1,0,0,1,0,0,0,0,100,92,97
"453",0,0,0,1,0,0,0,0,0,0,0,0,0,65,77,74
"454",0,0,0,1,0,0,0,0,1,0,0,0,0,65,58,49
"455",0,0,0,1,0,0,0,0,0,0,0,0,0,53,61,62
"456",0,0,0,1,0,0,0,0,0,1,0,0,0,37,56,47
"457",0,0,0,0,1,0,0,0,0,1,0,0,0,79,89,89
"458",0,0,0,0,1,0,0,0,0,0,0,0,0,53,54,48
"459",0,0,0,0,0,1,0,0,0,1,0,0,0,100,100,100
"460",0,0,1,0,0,0,0,1,0,0,0,0,0,72,65,68
"461",0,0,0,1,0,0,0,0,0,1,0,0,0,53,58,55
"462",0,0,1,0,0,0,0,0,1,0,0,0,0,54,54,45
"463",0,0,0,0,0,1,0,0,1,0,0,0,0,71,70,76
"464",0,0,0,1,0,0,0,0,1,0,0,0,0,77,90,91
"465",0,1,0,0,0,0,0,0,0,1,0,0,0,75,58,62
"466",0,0,0,1,0,0,0,0,1,0,0,0,0,84,87,91
"467",0,0,0,0,1,0,0,0,0,0,0,0,0,26,31,38
"468",0,1,0,0,0,0,0,1,0,0,0,0,0,72,67,65
"469",0,1,0,0,0,0,0,1,0,0,0,0,0,77,88,85
"470",0,0,0,1,0,0,0,0,1,0,0,0,0,91,74,76
"471",0,0,0,1,0,0,0,0,0,0,0,0,0,83,85,90
"472",0,0,0,1,0,0,0,1,0,0,0,0,0,63,69,74
"473",0,0,0,1,0,0,0,0,0,0,0,0,0,68,86,84
"474",0,0,0,0,1,0,1,0,0,0,0,0,0,59,67,61
"475",0,0,1,0,0,0,0,0,0,0,0,0,0,90,90,91
"476",0,0,0,0,1,0,0,0,0,1,0,0,0,71,76,83
"477",0,0,0,0,0,1,0,0,0,1,0,0,0,76,62,66
"478",0,0,0,0,1,0,0,0,0,0,0,0,0,80,68,72
"479",0,0,0,0,1,0,0,0,0,0,1,0,0,55,64,70
"480",0,0,0,0,0,1,0,0,0,0,0,0,0,76,71,67
"481",0,0,1,0,0,0,0,1,0,0,0,0,0,73,71,68
"482",0,0,0,0,1,0,0,0,0,0,0,0,0,52,59,56
"483",0,0,0,1,0,0,0,0,1,0,0,0,0,68,68,61
"484",0,1,0,0,0,0,0,1,0,0,0,0,0,59,52,46
"485",0,0,1,0,0,0,0,0,0,0,0,0,0,49,52,54
"486",0,0,0,1,0,0,0,1,0,0,0,0,0,70,74,71
"487",0,0,0,0,1,0,0,0,1,0,0,0,0,61,47,56
"488",0,0,0,1,0,0,0,0,0,0,0,0,0,60,75,74
"489",0,0,1,0,0,0,1,0,0,0,0,0,0,64,53,57
"490",0,1,0,0,0,0,0,0,0,0,0,0,0,79,82,82
"491",0,1,0,0,0,0,0,0,0,0,0,0,0,65,85,76
"492",0,0,0,1,0,0,0,0,0,0,0,0,0,64,64,70
"493",0,0,0,1,0,0,0,0,1,0,0,0,0,83,83,90
"494",0,0,0,1,0,0,0,0,0,1,0,0,0,81,88,90
"495",0,0,1,0,0,0,0,1,0,0,0,0,0,54,64,68
"496",0,0,0,0,1,0,0,1,0,0,0,0,0,68,64,66
"497",0,0,0,1,0,0,0,0,1,0,0,0,0,54,48,52
"498",0,0,0,0,1,0,0,0,1,0,0,0,0,59,78,76
"499",0,0,1,0,0,0,1,0,0,0,0,0,0,66,69,68
"500",0,0,0,0,0,1,0,0,1,0,0,0,0,76,71,72
"501",0,0,0,0,1,0,0,0,0,0,1,0,0,74,79,82
"502",0,0,1,0,0,0,0,0,0,0,0,0,0,94,87,92
"503",0,0,0,1,0,0,0,0,1,0,0,0,0,63,61,54
"504",0,0,0,0,0,1,0,0,0,0,0,0,0,95,89,92
"505",0,0,0,0,1,0,0,0,0,0,1,0,0,40,59,54
"506",0,0,1,0,0,0,1,0,0,0,0,0,0,82,82,80
"507",0,1,0,0,0,0,0,1,0,0,0,0,0,68,70,66
"508",0,0,1,0,0,0,0,0,0,1,0,0,0,55,59,54
"509",0,0,0,1,0,0,0,0,0,0,1,0,0,79,78,77
"510",0,0,0,1,0,0,0,0,0,1,0,0,0,86,92,87
"511",0,0,0,0,1,0,0,0,1,0,0,0,0,76,71,73
"512",0,1,0,0,0,0,1,0,0,0,0,0,0,64,50,43
"513",0,0,0,0,1,0,1,0,0,0,0,0,0,62,49,52
"514",0,0,1,0,0,0,1,0,0,0,0,0,0,54,61,62
"515",0,0,1,0,0,0,0,0,0,0,1,0,0,77,97,94
"516",0,0,0,1,0,0,1,0,0,0,0,0,0,76,87,85
"517",0,0,0,0,1,0,0,0,1,0,0,0,0,74,89,84
"518",0,0,0,0,0,1,0,0,1,0,0,0,0,66,74,73
"519",0,0,0,0,1,0,1,0,0,0,0,0,0,66,78,78
"520",0,0,1,0,0,0,0,1,0,0,0,0,0,67,78,79
"521",0,0,0,0,1,0,0,0,1,0,0,0,0,71,49,52
"522",0,0,0,1,0,0,0,0,0,0,0,0,0,91,86,84
"523",0,0,0,0,1,0,0,0,0,1,0,0,0,69,58,57
"524",0,0,0,1,0,0,0,0,0,0,1,0,0,54,59,50
"525",0,0,0,1,0,0,0,1,0,0,0,0,0,53,52,49
"526",0,0,0,0,0,1,0,0,1,0,0,0,0,68,60,59
"527",0,0,0,1,0,0,1,0,0,0,0,0,0,56,61,60
"528",0,0,0,1,0,0,0,1,0,0,0,0,0,36,53,43
"529",0,0,0,0,1,0,0,0,0,1,0,0,0,29,41,47
"530",0,0,0,1,0,0,0,0,0,0,0,0,0,62,74,70
"531",0,0,0,1,0,0,0,0,0,0,0,0,0,68,67,73
"532",0,0,0,1,0,0,1,0,0,0,0,0,0,47,54,53
"533",0,0,0,0,0,1,0,0,0,0,0,0,0,62,61,58
"534",0,0,0,0,0,1,0,0,0,0,0,0,0,79,88,94
"535",0,0,1,0,0,0,0,1,0,0,0,0,0,73,69,68
"536",0,0,0,1,0,0,0,0,0,1,0,0,0,66,83,83
"537",0,0,0,1,0,0,0,0,0,0,0,0,0,51,60,58
"538",0,0,0,0,1,0,0,1,0,0,0,0,0,51,66,62
"539",0,0,0,0,0,1,0,0,0,1,0,0,0,85,66,71
"540",0,1,0,0,0,0,0,0,0,0,0,0,0,97,92,86
"541",0,0,0,1,0,0,0,1,0,0,0,0,0,75,69,68
"542",0,0,0,0,1,0,0,0,0,0,0,0,0,79,82,80
"543",0,0,0,1,0,0,0,0,0,0,0,0,0,81,77,79
"544",0,0,0,0,1,0,0,0,0,0,0,0,0,82,95,89
"545",0,0,0,0,1,0,0,0,0,0,1,0,0,64,63,66
"546",0,0,0,0,0,1,1,0,0,0,0,0,0,78,83,80
"547",0,1,0,0,0,0,1,0,0,0,0,0,0,92,100,97
"548",0,0,0,1,0,0,0,1,0,0,0,0,0,72,67,64
"549",0,0,0,1,0,0,0,1,0,0,0,0,0,62,67,64
"550",0,0,0,1,0,0,0,0,0,0,1,0,0,79,72,69
"551",0,0,0,1,0,0,1,0,0,0,0,0,0,79,76,65
"552",0,0,1,0,0,0,0,0,0,1,0,0,0,87,90,88
"553",0,0,1,0,0,0,0,0,0,0,0,0,0,40,48,50
"554",0,0,0,0,1,0,0,0,1,0,0,0,0,77,62,64
"555",0,0,0,0,0,1,0,0,0,0,0,0,0,53,45,40
"556",0,0,0,1,0,0,0,0,1,0,0,0,0,32,39,33
"557",0,0,0,1,0,0,0,0,0,0,0,0,0,55,72,79
"558",0,0,0,1,0,0,0,0,0,0,1,0,0,61,67,66
"559",0,0,1,0,0,0,0,0,0,0,0,0,0,53,70,70
"560",0,0,0,0,1,0,1,0,0,0,0,0,0,73,66,62
"561",0,0,0,0,1,0,0,0,1,0,0,0,0,74,75,79
"562",0,0,0,1,0,0,0,0,1,0,0,0,0,63,74,74
"563",0,0,0,1,0,0,0,0,0,1,0,0,0,96,90,92
"564",0,0,0,0,1,0,0,0,1,0,0,0,0,63,80,80
"565",0,0,1,0,0,0,0,0,0,1,0,0,0,48,51,46
"566",0,0,1,0,0,0,0,0,0,0,0,0,0,48,43,45
"567",0,0,0,0,0,1,0,0,0,1,0,0,0,92,100,100
"568",0,0,0,0,1,0,0,0,0,0,1,0,0,61,71,78
"569",0,0,1,0,0,0,0,1,0,0,0,0,0,63,48,47
"570",0,0,0,0,1,0,0,0,0,1,0,0,0,68,68,67
"571",0,0,1,0,0,0,0,0,1,0,0,0,0,71,75,70
"572",0,1,0,0,0,0,0,0,0,1,0,0,0,91,96,92
"573",0,0,0,1,0,0,0,0,1,0,0,0,0,53,62,56
"574",0,0,0,1,0,0,0,1,0,0,0,0,0,50,66,64
"575",0,0,0,0,0,1,0,1,0,0,0,0,0,74,81,71
"576",0,1,0,0,0,0,0,0,0,0,0,0,0,40,55,53
"577",0,1,0,0,0,0,0,0,1,0,0,0,0,61,51,52
"578",0,0,1,0,0,0,0,1,0,0,0,0,0,81,91,89
"579",0,0,1,0,0,0,0,0,1,0,0,0,0,48,56,58
"580",0,0,0,0,1,0,0,0,0,0,1,0,0,53,61,68
"581",0,0,0,0,1,0,1,0,0,0,0,0,0,81,97,96
"582",0,0,0,0,0,1,1,0,0,0,0,0,0,77,79,80
"583",0,0,0,0,1,0,0,0,0,1,0,0,0,63,73,78
"584",0,0,0,0,1,0,0,0,0,0,0,0,0,73,75,80
"585",0,0,0,0,1,0,0,0,1,0,0,0,0,69,77,77
"586",0,0,0,1,0,0,0,0,0,0,0,0,0,65,76,76
"587",0,1,0,0,0,0,0,1,0,0,0,0,0,55,73,73
"588",0,0,0,1,0,0,0,0,0,1,0,0,0,44,63,62
"589",0,0,0,1,0,0,0,0,1,0,0,0,0,54,64,65
"590",0,1,0,0,0,0,1,0,0,0,0,0,0,48,66,65
"591",0,0,0,1,0,0,0,0,1,0,0,0,0,58,57,54
"592",0,1,0,0,0,0,1,0,0,0,0,0,0,71,62,50
"593",0,0,0,0,0,1,0,0,0,1,0,0,0,68,68,64
"594",0,0,0,0,0,1,0,1,0,0,0,0,0,74,76,73
"595",0,0,0,1,0,0,0,0,0,1,0,0,0,92,100,99
"596",0,0,0,1,0,0,0,0,0,1,0,0,0,56,79,72
"597",0,0,1,0,0,0,0,1,0,0,0,0,0,30,24,15
"598",0,1,0,0,0,0,1,0,0,0,0,0,0,53,54,48
"599",0,0,0,0,1,0,0,1,0,0,0,0,0,69,77,73
"600",0,0,0,0,1,0,1,0,0,0,0,0,0,65,82,81
"601",0,0,0,0,1,0,0,0,0,0,1,0,0,54,60,63
"602",0,0,0,1,0,0,0,1,0,0,0,0,0,29,29,30
"603",0,0,0,0,0,1,0,0,1,0,0,0,0,76,78,80
"604",0,0,0,0,1,0,0,1,0,0,0,0,0,60,57,51
"605",0,0,0,0,1,0,0,0,0,0,1,0,0,84,89,90
"606",0,0,0,1,0,0,1,0,0,0,0,0,0,75,72,62
"607",0,0,0,1,0,0,0,0,0,0,0,0,0,85,84,82
"608",0,0,0,1,0,0,0,0,0,0,1,0,0,40,58,54
"609",0,0,0,0,0,1,0,0,1,0,0,0,0,61,64,62
"610",0,0,1,0,0,0,0,0,0,0,0,0,0,58,63,65
"611",0,0,0,0,1,0,0,0,1,0,0,0,0,69,60,63
"612",0,0,0,1,0,0,0,0,1,0,0,0,0,58,59,66
"613",0,0,0,1,0,0,0,0,0,1,0,0,0,94,90,91
"614",0,0,0,1,0,0,0,0,0,0,0,0,0,65,77,74
"615",0,1,0,0,0,0,0,0,0,0,0,0,0,82,93,93
"616",0,0,0,1,0,0,0,1,0,0,0,0,0,60,68,72
"617",0,0,0,0,0,1,0,0,0,1,0,0,0,37,45,38
"618",0,0,0,0,1,0,0,0,0,1,0,0,0,88,78,83
"619",0,0,0,0,1,0,0,0,0,0,1,0,0,95,81,84
"620",0,0,0,1,0,0,0,0,0,0,0,0,0,65,73,68
"621",0,0,0,1,0,0,0,1,0,0,0,0,0,35,61,54
"622",0,0,1,0,0,0,0,0,0,1,0,0,0,62,63,56
"623",0,0,0,1,0,0,0,1,0,0,0,0,0,58,51,52
"624",0,1,0,0,0,0,0,0,1,0,0,0,0,100,96,86
"625",0,0,0,0,0,1,0,0,0,1,0,0,0,61,58,62
"626",0,0,0,0,1,0,0,0,1,0,0,0,0,100,97,99
"627",0,0,1,0,0,0,0,0,0,0,0,0,0,69,70,63
"628",0,0,0,0,1,0,0,0,0,0,0,0,0,61,48,46
"629",0,0,0,0,1,0,0,0,1,0,0,0,0,49,57,46
"630",0,0,0,1,0,0,1,0,0,0,0,0,0,44,51,55
"631",0,0,0,0,1,0,0,0,1,0,0,0,0,67,64,70
"632",0,0,1,0,0,0,0,1,0,0,0,0,0,79,60,65
"633",0,0,1,0,0,0,0,0,0,1,0,0,0,66,74,81
"634",0,0,0,1,0,0,0,1,0,0,0,0,0,75,88,85
"635",0,0,0,0,1,0,1,0,0,0,0,0,0,84,84,80
"636",0,1,0,0,0,0,0,1,0,0,0,0,0,71,74,64
"637",0,0,1,0,0,0,0,1,0,0,0,0,0,67,80,81
"638",0,0,0,0,1,0,1,0,0,0,0,0,0,80,92,88
"639",0,0,0,0,0,1,0,0,1,0,0,0,0,86,76,74
"640",0,0,0,0,1,0,0,0,0,0,0,0,0,76,74,73
"641",0,0,0,0,1,0,0,1,0,0,0,0,0,41,52,51
"642",0,0,0,0,1,0,0,0,0,0,0,0,0,74,88,90
"643",0,0,1,0,0,0,1,0,0,0,0,0,0,72,81,79
"644",0,0,0,0,0,1,0,1,0,0,0,0,0,74,79,80
"645",0,0,1,0,0,0,0,1,0,0,0,0,0,70,65,60
"646",0,0,1,0,0,0,0,0,0,1,0,0,0,65,81,81
"647",0,0,0,0,1,0,0,0,0,0,0,0,0,59,70,65
"648",0,0,0,0,0,1,0,1,0,0,0,0,0,64,62,68
"649",0,0,1,0,0,0,0,1,0,0,0,0,0,50,53,55
"650",0,0,0,0,1,0,0,0,1,0,0,0,0,69,79,81
"651",0,0,0,1,0,0,1,0,0,0,0,0,0,51,56,53
"652",0,1,0,0,0,0,0,1,0,0,0,0,0,68,80,76
"653",0,0,0,0,1,0,0,0,1,0,0,0,0,85,86,98
"654",0,1,0,0,0,0,0,0,0,0,0,0,0,65,70,74
"655",0,0,1,0,0,0,1,0,0,0,0,0,0,73,79,79
"656",0,0,1,0,0,0,0,0,1,0,0,0,0,62,67,67
"657",0,0,0,1,0,0,0,0,0,0,0,0,0,77,67,64
"658",0,0,0,0,1,0,1,0,0,0,0,0,0,69,66,61
"659",0,0,0,0,1,0,0,0,0,0,0,0,0,43,60,58
"660",0,0,0,0,1,0,0,0,0,0,0,0,0,90,87,85
"661",0,0,0,1,0,0,0,0,1,0,0,0,0,74,77,73
"662",0,0,0,1,0,0,1,0,0,0,0,0,0,73,66,63
"663",0,0,0,0,1,0,0,0,1,0,0,0,0,55,71,69
"664",0,0,0,1,0,0,0,1,0,0,0,0,0,65,69,67
"665",0,0,0,0,1,0,0,0,0,0,0,0,0,80,63,63
"666",0,0,0,1,0,0,1,0,0,0,0,0,0,50,60,60
"667",0,0,0,1,0,0,0,0,1,0,0,0,0,63,73,71
"668",0,0,1,0,0,0,0,0,0,1,0,0,0,77,85,87
"669",0,0,0,1,0,0,0,0,1,0,0,0,0,73,74,61
"670",0,0,0,0,1,0,0,0,0,0,0,0,0,81,72,77
"671",0,0,0,1,0,0,0,1,0,0,0,0,0,66,76,68
"672",0,0,0,0,1,0,0,0,0,0,0,0,0,52,57,50
"673",0,0,0,1,0,0,0,0,1,0,0,0,0,69,78,76
"674",0,0,0,1,0,0,0,0,0,0,0,0,0,65,84,84
"675",0,0,0,0,1,0,0,1,0,0,0,0,0,69,77,78
"676",0,0,1,0,0,0,0,0,1,0,0,0,0,50,64,66
"677",0,0,0,0,0,1,0,0,1,0,0,0,0,73,78,76
"678",0,0,0,1,0,0,1,0,0,0,0,0,0,70,82,76
"679",0,0,0,0,1,0,0,0,0,0,0,0,0,81,75,78
"680",0,0,0,0,1,0,0,0,1,0,0,0,0,63,61,60
"681",0,0,0,0,1,0,0,1,0,0,0,0,0,67,72,74
"682",0,0,1,0,0,0,0,1,0,0,0,0,0,60,68,60
"683",0,0,1,0,0,0,0,1,0,0,0,0,0,62,55,54
"684",0,0,0,1,0,0,1,0,0,0,0,0,0,29,40,44
"685",0,0,1,0,0,0,0,0,1,0,0,0,0,62,66,68
"686",0,0,0,0,0,1,0,0,0,0,1,0,0,94,99,100
"687",0,0,0,0,0,1,0,0,1,0,0,0,0,85,75,68
"688",0,0,0,0,1,0,0,0,0,0,0,0,0,77,78,73
"689",0,1,0,0,0,0,0,1,0,0,0,0,0,53,58,44
"690",0,0,0,0,0,1,0,0,1,0,0,0,0,93,90,83
"691",0,0,0,1,0,0,0,0,0,0,0,0,0,49,53,53
"692",0,0,0,0,0,1,0,0,0,0,0,0,0,73,76,78
"693",0,0,0,1,0,0,0,0,0,1,0,0,0,66,74,81
"694",0,0,0,0,1,0,0,0,0,0,0,0,0,77,77,73
"695",0,0,0,1,0,0,1,0,0,0,0,0,0,49,63,56
"696",0,0,0,0,1,0,0,0,1,0,0,0,0,79,89,86
"697",0,0,0,1,0,0,0,0,0,0,0,0,0,75,82,90
"698",0,1,0,0,0,0,0,0,0,1,0,0,0,59,72,70
"699",0,0,0,0,1,0,0,0,0,0,0,0,0,57,78,79
"700",0,0,0,1,0,0,0,1,0,0,0,0,0,66,66,59
"701",0,0,0,0,0,1,0,0,0,1,0,0,0,79,81,82
"702",0,0,1,0,0,0,1,0,0,0,0,0,0,57,67,72
"703",0,1,0,0,0,0,0,0,0,1,0,0,0,87,84,87
"704",0,0,0,0,1,0,0,0,1,0,0,0,0,63,64,67
"705",0,0,1,0,0,0,1,0,0,0,0,0,0,59,63,64
"706",0,1,0,0,0,0,0,0,0,1,0,0,0,62,72,65
"707",0,0,0,0,1,0,0,1,0,0,0,0,0,46,34,36
"708",0,0,0,1,0,0,0,0,1,0,0,0,0,66,59,52
"709",0,0,0,0,1,0,0,1,0,0,0,0,0,89,87,79
"710",0,0,0,0,1,0,0,0,0,0,0,0,0,42,61,58
"711",0,0,0,1,0,0,0,0,1,0,0,0,0,93,84,90
"712",0,0,0,0,0,1,1,0,0,0,0,0,0,80,85,85
"713",0,0,0,0,1,0,0,0,1,0,0,0,0,98,100,99
"714",0,0,0,0,1,0,0,0,0,0,1,0,0,81,81,84
"715",0,0,1,0,0,0,1,0,0,0,0,0,0,60,70,74
"716",0,0,1,0,0,0,0,0,0,0,0,0,0,76,94,87
"717",0,0,0,1,0,0,0,0,0,0,0,0,0,73,78,72
"718",0,0,0,1,0,0,0,0,0,0,0,0,0,96,96,99
"719",0,0,0,1,0,0,0,1,0,0,0,0,0,76,76,74
"720",0,0,0,0,0,1,0,0,0,0,0,0,0,91,73,80
"721",0,0,0,1,0,0,0,0,1,0,0,0,0,62,72,70
"722",0,0,0,0,1,0,1,0,0,0,0,0,0,55,59,59
"723",0,0,1,0,0,0,1,0,0,0,0,0,0,74,90,88
"724",0,0,0,1,0,0,0,1,0,0,0,0,0,50,48,42
"725",0,0,1,0,0,0,0,0,1,0,0,0,0,47,43,41
"726",0,0,0,0,0,1,0,0,1,0,0,0,0,81,74,71
"727",0,0,0,0,0,1,0,0,0,0,0,0,0,65,75,77
"728",0,0,0,0,0,1,1,0,0,0,0,0,0,68,51,57
"729",0,0,0,0,1,0,0,1,0,0,0,0,0,73,92,84
"730",0,0,0,1,0,0,0,0,1,0,0,0,0,53,39,37
"731",0,0,1,0,0,0,0,0,0,0,0,0,0,68,77,80
"732",0,1,0,0,0,0,1,0,0,0,0,0,0,55,46,43
"733",0,0,0,1,0,0,0,0,1,0,0,0,0,87,89,94
"734",0,0,0,0,1,0,1,0,0,0,0,0,0,55,47,44
"735",0,0,0,0,0,1,0,0,1,0,0,0,0,53,58,57
"736",0,0,0,1,0,0,0,0,0,0,1,0,0,67,57,59
"737",0,0,0,1,0,0,0,0,0,0,0,0,0,92,79,84
"738",0,0,1,0,0,0,0,0,1,0,0,0,0,53,66,73
"739",0,0,0,0,1,0,0,0,0,0,0,0,0,81,71,73
"740",0,0,0,1,0,0,0,1,0,0,0,0,0,61,60,55
"741",0,0,0,0,1,0,0,0,0,1,0,0,0,80,73,72
"742",0,1,0,0,0,0,0,0,0,0,0,0,0,37,57,56
"743",0,0,0,1,0,0,0,1,0,0,0,0,0,81,84,82
"744",0,0,0,1,0,0,0,0,0,0,0,0,0,59,73,72
"745",0,0,1,0,0,0,0,0,1,0,0,0,0,55,55,47
"746",0,0,0,0,1,0,0,0,0,0,0,0,0,72,79,74
"747",0,0,0,0,1,0,0,1,0,0,0,0,0,69,75,71
"748",0,0,0,1,0,0,0,0,1,0,0,0,0,69,64,68
"749",0,0,0,1,0,0,0,0,0,1,0,0,0,50,60,59
"750",0,0,1,0,0,0,0,0,1,0,0,0,0,87,84,86
"751",0,0,0,0,1,0,1,0,0,0,0,0,0,71,69,68
"752",0,0,0,0,0,1,0,0,1,0,0,0,0,68,72,65
"753",0,0,0,1,0,0,0,0,0,0,1,0,0,79,77,75
"754",0,0,0,1,0,0,1,0,0,0,0,0,0,77,90,85
"755",0,0,0,1,0,0,0,0,0,0,0,0,0,58,55,53
"756",0,0,0,0,0,1,0,0,0,0,0,0,0,84,95,92
"757",0,0,0,0,1,0,0,0,1,0,0,0,0,55,58,52
"758",0,0,0,0,0,1,0,0,0,1,0,0,0,70,68,72
"759",0,0,0,0,1,0,0,0,1,0,0,0,0,52,59,65
"760",0,0,1,0,0,0,0,0,1,0,0,0,0,69,77,77
"761",0,0,0,1,0,0,0,1,0,0,0,0,0,53,72,64
"762",0,0,0,0,1,0,1,0,0,0,0,0,0,48,58,54
"763",0,0,0,0,1,0,1,0,0,0,0,0,0,78,81,86
"764",0,0,1,0,0,0,0,1,0,0,0,0,0,62,62,63
"765",0,0,0,0,1,0,0,0,1,0,0,0,0,60,63,59
"766",0,0,1,0,0,0,0,1,0,0,0,0,0,74,72,72
"767",0,0,0,1,0,0,0,1,0,0,0,0,0,58,75,77
"768",0,0,1,0,0,0,0,1,0,0,0,0,0,76,62,60
"769",0,0,0,0,1,0,1,0,0,0,0,0,0,68,71,75
"770",0,1,0,0,0,0,0,0,1,0,0,0,0,58,60,57
"771",0,0,1,0,0,0,0,1,0,0,0,0,0,52,48,49
"772",0,0,0,0,1,0,0,0,0,1,0,0,0,75,73,74
"773",0,0,1,0,0,0,1,0,0,0,0,0,0,52,67,72
"774",0,0,0,1,0,0,0,0,0,1,0,0,0,62,78,79
"775",0,0,1,0,0,0,0,0,1,0,0,0,0,66,65,60
"776",0,0,1,0,0,0,1,0,0,0,0,0,0,49,58,55
"777",0,0,1,0,0,0,0,1,0,0,0,0,0,66,72,70
"778",0,0,0,1,0,0,0,0,1,0,0,0,0,35,44,43
"779",0,1,0,0,0,0,0,0,1,0,0,0,0,72,79,82
"780",0,0,0,0,0,1,0,0,0,0,0,0,0,94,85,82
"781",0,0,0,0,1,0,0,0,0,0,0,0,0,46,56,57
"782",0,0,1,0,0,0,0,0,0,0,1,0,0,77,90,84
"783",0,0,1,0,0,0,0,1,0,0,0,0,0,76,85,82
"784",0,0,0,1,0,0,0,0,0,0,0,0,0,52,59,62
"785",0,0,0,1,0,0,0,0,0,1,0,0,0,91,81,79
"786",0,0,1,0,0,0,1,0,0,0,0,0,0,32,51,44
"787",0,0,0,0,0,1,1,0,0,0,0,0,0,72,79,77
"788",0,0,1,0,0,0,0,0,1,0,0,0,0,19,38,32
"789",0,0,0,1,0,0,0,0,0,0,0,0,0,68,65,61
